image_link,description,subcategory_title,category_title,english_description,english_subcategory,image_filename
https://kamondb.com/wp/wp-content/uploads/2019/10/4-57.gif,立浪,波・浪｜なみ,nature,Tatsunami,wave_wami_nami,nature_wave_wami_nami_6.jpg
https://kamondb.com/wp/wp-content/uploads/2019/10/七つ向かい波.jpg,七つ向かい波,波・浪｜なみ,nature,Seven waves,wave_wami_nami,nature_wave_wami_nami_7.jpg
https://kamondb.com/wp/wp-content/uploads/2019/10/石持ち地抜き青海波.jpg,石持ち地抜き青海波,波・浪｜なみ,nature,Qinghai wave without stones,wave_wami_nami,nature_wave_wami_nami_8.jpg
https://kamondb.com/wp/wp-content/uploads/2019/10/1-73.gif,裏波銭,波・浪｜なみ,nature,Uraha Sen,wave_wami_nami,nature_wave_wami_nami_9.jpg
https://kamondb.com/wp/wp-content/uploads/2019/10/三つ波巴.jpg,三つ波巴,波・浪｜なみ,nature,Mitsunami Tomoe,wave_wami_nami,nature_wave_wami_nami_10.jpg
https://kamondb.com/wp/wp-content/uploads/2019/10/陰青海波.jpg,陰青海波,波・浪｜なみ,nature,Yin Qinghai Wave,wave_wami_nami,nature_wave_wami_nami_0.jpg
https://kamondb.com/wp/wp-content/uploads/2019/10/左波の丸.jpg,左波の丸,波・浪｜なみ,nature,left wave circle,wave_wami_nami,nature_wave_wami_nami_1.jpg
https://kamondb.com/wp/wp-content/uploads/2019/10/変わり向かい波.jpg,変わり向かい波,波・浪｜なみ,nature,changing waves,wave_wami_nami,nature_wave_wami_nami_2.jpg
https://kamondb.com/wp/wp-content/uploads/2019/10/変わり向かい波2.jpg,変わり向かい波2,波・浪｜なみ,nature,Changing waves 2,wave_wami_nami,nature_wave_wami_nami_3.jpg
https://kamondb.com/wp/wp-content/uploads/2019/10/1-74.gif,六つ日足,日足｜ひあし,nature,Six days,daily_foot_hiashi,nature_daily_foot_hiashi_3.jpg
https://kamondb.com/wp/wp-content/uploads/2019/10/2-69.gif,八つ日足,日足｜ひあし,nature,Eight days,daily_foot_hiashi,nature_daily_foot_hiashi_4.jpg
https://kamondb.com/wp/wp-content/uploads/2019/10/3-63.gif,十二日足,日足｜ひあし,nature,12-day chart,daily_foot_hiashi,nature_daily_foot_hiashi_5.jpg
https://kamondb.com/wp/wp-content/uploads/2019/10/4-58.gif,旭光,日足｜ひあし,nature,Asahi light,daily_foot_hiashi,nature_daily_foot_hiashi_6.jpg
https://kamondb.com/wp/wp-content/uploads/2019/10/5-50.gif,旭光日足,日足｜ひあし,nature,Asahi light day foot,daily_foot_hiashi,nature_daily_foot_hiashi_7.jpg
https://kamondb.com/wp/wp-content/uploads/2019/10/6-48.gif,変わり十二日足,日足｜ひあし,nature,12 days change,daily_foot_hiashi,nature_daily_foot_hiashi_8.jpg
https://kamondb.com/wp/wp-content/uploads/2019/10/7-40.gif,木下日足,日足｜ひあし,nature,Kinoshita Hiashi,daily_foot_hiashi,nature_daily_foot_hiashi_9.jpg
https://kamondb.com/wp/wp-content/uploads/2019/10/雪輪に十二日足.jpg,雪輪に十二日足,日足｜ひあし,nature,Twelve days on the snow ring,daily_foot_hiashi,nature_daily_foot_hiashi_10.jpg
https://kamondb.com/wp/wp-content/uploads/2019/10/大村日足.jpg,大村日足,日足｜ひあし,nature,Omura Hiashi,daily_foot_hiashi,nature_daily_foot_hiashi_11.jpg
https://kamondb.com/wp/wp-content/uploads/2019/10/鍋島日足.jpg,鍋島日足,日足｜ひあし,nature,Nabeshima daily foot,daily_foot_hiashi,nature_daily_foot_hiashi_0.jpg
https://kamondb.com/wp/wp-content/uploads/2019/10/日足に流水.jpg,日足に流水,日足｜ひあし,nature,Running water every day,daily_foot_hiashi,nature_daily_foot_hiashi_1.jpg
https://kamondb.com/wp/wp-content/uploads/2019/10/抱き角に日足-1.jpg,抱き角に日足,日足｜ひあし,nature,Hijiri in the corner,daily_foot_hiashi,nature_daily_foot_hiashi_2.jpg
https://kamondb.com/wp/wp-content/uploads/2019/10/42-12.gif,銀星,星｜ほし,nature,silver star,star_hoshi,nature_star_hoshi_12.jpg
https://kamondb.com/wp/wp-content/uploads/2019/10/8-41.gif,三つ星,星｜ほし,nature,three stars,star_hoshi,nature_star_hoshi_13.jpg
https://kamondb.com/wp/wp-content/uploads/2019/10/9-38.gif,丸に三つ星,星｜ほし,nature,Three stars in a circle,star_hoshi,nature_star_hoshi_14.jpg
https://kamondb.com/wp/wp-content/uploads/2019/10/中陰三つ星.jpg,中陰三つ星,星｜ほし,nature,Chuin three stars,star_hoshi,nature_star_hoshi_15.jpg
https://kamondb.com/wp/wp-content/uploads/2019/10/石持ち地抜き三つ星.jpg,石持ち地抜き三つ星,星｜ほし,nature,3 stars without stones,star_hoshi,nature_star_hoshi_16.jpg
https://kamondb.com/wp/wp-content/uploads/2019/10/雪輪に三つ星-1.jpg,雪輪に三つ星,星｜ほし,nature,Three stars on the snow ring,star_hoshi,nature_star_hoshi_17.jpg
https://kamondb.com/wp/wp-content/uploads/2019/10/35-13.gif,四つ星,星｜ほし,nature,four stars,star_hoshi,nature_star_hoshi_18.jpg
https://kamondb.com/wp/wp-content/uploads/2019/10/五つ星.jpg,五つ星,星｜ほし,nature,five stars,star_hoshi,nature_star_hoshi_19.jpg
https://kamondb.com/wp/wp-content/uploads/2019/10/六つ星.jpg,六つ星,星｜ほし,nature,six stars,star_hoshi,nature_star_hoshi_20.jpg
https://kamondb.com/wp/wp-content/uploads/2019/10/20-25.gif,七つ星,星｜ほし,nature,seven stars,star_hoshi,nature_star_hoshi_21.jpg
https://kamondb.com/wp/wp-content/uploads/2019/10/21-24.gif,丸に七つ星,星｜ほし,nature,Seven stars in a circle,star_hoshi,nature_star_hoshi_22.jpg
https://kamondb.com/wp/wp-content/uploads/2019/10/4-60.gif,亀甲に七つ星,星｜ほし,nature,Seven stars on the tortoiseshell,star_hoshi,nature_star_hoshi_23.jpg
https://kamondb.com/wp/wp-content/uploads/2019/10/22-25.gif,八つ星,星｜ほし,nature,eight stars,star_hoshi,nature_star_hoshi_24.jpg
https://kamondb.com/wp/wp-content/uploads/2019/10/23-25.gif,八つ星に月,星｜ほし,nature,Eight stars and the moon,star_hoshi,nature_star_hoshi_25.jpg
https://kamondb.com/wp/wp-content/uploads/2019/10/36-13.gif,四つ重ね星,星｜ほし,nature,four-fold star,star_hoshi,nature_star_hoshi_26.jpg
https://kamondb.com/wp/wp-content/uploads/2019/10/7-42.gif,月に星,星｜ほし,nature,stars on the moon,star_hoshi,nature_star_hoshi_27.jpg
https://kamondb.com/wp/wp-content/uploads/2019/10/5-52.gif,月に北斗星,星｜ほし,nature,North star on the moon,star_hoshi,nature_star_hoshi_28.jpg
https://kamondb.com/wp/wp-content/uploads/2019/10/6-50.gif,真向き月に星,星｜ほし,nature,Stars facing the moon,star_hoshi,nature_star_hoshi_29.jpg
https://kamondb.com/wp/wp-content/uploads/2019/10/10-38.gif,繋ぎ剣三つ星,星｜ほし,nature,Connecting sword three stars,star_hoshi,nature_star_hoshi_30.jpg
https://kamondb.com/wp/wp-content/uploads/2019/10/11-37.gif,丸に剣三つ星,星｜ほし,nature,Three sword stars in a circle,star_hoshi,nature_star_hoshi_31.jpg
https://kamondb.com/wp/wp-content/uploads/2019/10/34-13.gif,剣三つ星,星｜ほし,nature,sword three stars,star_hoshi,nature_star_hoshi_32.jpg
https://kamondb.com/wp/wp-content/uploads/2019/10/1-76.gif,星梅鉢,星｜ほし,nature,star plum bowl,star_hoshi,nature_star_hoshi_33.jpg
https://kamondb.com/wp/wp-content/uploads/2019/10/中陰星梅鉢-1.jpg,中陰星梅鉢,星｜ほし,nature,Chuin star plum bowl,star_hoshi,nature_star_hoshi_34.jpg
https://kamondb.com/wp/wp-content/uploads/2019/10/2-71.gif,丸に星梅鉢,星｜ほし,nature,Round star plum bowl,star_hoshi,nature_star_hoshi_35.jpg
https://kamondb.com/wp/wp-content/uploads/2019/10/陰星梅鉢-1.jpg,陰星梅鉢,星｜ほし,nature,Yin star plum bowl,star_hoshi,nature_star_hoshi_36.jpg
https://kamondb.com/wp/wp-content/uploads/2019/10/石持ち地抜き星梅鉢-1.jpg,石持ち地抜き星梅鉢,星｜ほし,nature,Star plum bowl without stone holding area,star_hoshi,nature_star_hoshi_37.jpg
https://kamondb.com/wp/wp-content/uploads/2019/10/37-13.gif,三つ割り星梅鉢,星｜ほし,nature,Three-split star plum bowl,star_hoshi,nature_star_hoshi_38.jpg
https://kamondb.com/wp/wp-content/uploads/2019/10/12-35.gif,渡辺星,星｜ほし,nature,Watanabe Hoshi,star_hoshi,nature_star_hoshi_39.jpg
https://kamondb.com/wp/wp-content/uploads/2019/10/14-33.gif,陰の渡辺星,星｜ほし,nature,Watanabe star in the shadow,star_hoshi,nature_star_hoshi_40.jpg
https://kamondb.com/wp/wp-content/uploads/2019/10/15-32.gif,長門三つ星,星｜ほし,nature,Nagato three stars,star_hoshi,nature_star_hoshi_41.jpg
https://kamondb.com/wp/wp-content/uploads/2019/10/16-30.gif,陰長門三つ星,星｜ほし,nature,Yinagato three stars,star_hoshi,nature_star_hoshi_42.jpg
https://kamondb.com/wp/wp-content/uploads/2019/10/17-29.gif,三つ星に一つ引き,星｜ほし,nature,One less for three stars,star_hoshi,nature_star_hoshi_43.jpg
https://kamondb.com/wp/wp-content/uploads/2019/10/13-33.gif,丸に渡辺星,星｜ほし,nature,Star Watanabe in the circle,star_hoshi,nature_star_hoshi_44.jpg
https://kamondb.com/wp/wp-content/uploads/2019/10/28-17.gif,丸に長門三つ星,星｜ほし,nature,Nagato three stars in the circle,star_hoshi,nature_star_hoshi_45.jpg
https://kamondb.com/wp/wp-content/uploads/2019/10/30-16.gif,丸に三つ星に一つ引き,星｜ほし,nature,Three stars in a circle and one draw,star_hoshi,nature_star_hoshi_46.jpg
https://kamondb.com/wp/wp-content/uploads/2019/10/3-65.gif,五瓜に渡辺星,星｜ほし,nature,Watanabe Hoshi in five melons,star_hoshi,nature_star_hoshi_47.jpg
https://kamondb.com/wp/wp-content/uploads/2019/10/29-16.gif,渡辺星に山形,星｜ほし,nature,Watanabe star and Yamagata,star_hoshi,nature_star_hoshi_48.jpg
https://kamondb.com/wp/wp-content/uploads/2019/10/31-16.gif,井桁に渡辺星,星｜ほし,nature,Hoshi Watanabe on Igeta,star_hoshi,nature_star_hoshi_49.jpg
https://kamondb.com/wp/wp-content/uploads/2019/10/38-13.gif,星付き鍬形,星｜ほし,nature,hoe shape with star,star_hoshi,nature_star_hoshi_50.jpg
https://kamondb.com/wp/wp-content/uploads/2019/10/丸に星片喰-1.jpg,丸に星片喰,星｜ほし,nature,Stars in a circle,star_hoshi,nature_star_hoshi_51.jpg
https://kamondb.com/wp/wp-content/uploads/2019/10/鞠挟みに星梅鉢-1.jpg,鞠挟みに星梅鉢,星｜ほし,nature,Star plum bowl on the ball sandwich,star_hoshi,nature_star_hoshi_52.jpg
https://kamondb.com/wp/wp-content/uploads/2019/10/五角井筒に星-1.jpg,五角井筒に星,星｜ほし,nature,Star on the pentagonal well,star_hoshi,nature_star_hoshi_0.jpg
https://kamondb.com/wp/wp-content/uploads/2019/10/剣四つ星.jpg,剣四つ星,星｜ほし,nature,sword four stars,star_hoshi,nature_star_hoshi_1.jpg
https://kamondb.com/wp/wp-content/uploads/2019/10/五つ重ね星.jpg,五つ重ね星,星｜ほし,nature,five star,star_hoshi,nature_star_hoshi_2.jpg
https://kamondb.com/wp/wp-content/uploads/2019/10/星付き分銅.jpg,星付き分銅,星｜ほし,nature,star weight,star_hoshi,nature_star_hoshi_3.jpg
https://kamondb.com/wp/wp-content/uploads/2019/10/星付き七宝.jpg,星付き七宝,星｜ほし,nature,Cloisonné with stars,star_hoshi,nature_star_hoshi_4.jpg
https://kamondb.com/wp/wp-content/uploads/2019/10/三つ盛り亀甲に三つ星.jpg,三つ盛り亀甲に三つ星,星｜ほし,nature,Three stars on three heaps of tortoise shell,star_hoshi,nature_star_hoshi_5.jpg
https://kamondb.com/wp/wp-content/uploads/2019/10/星付き七宝に花角-1.jpg,星付き七宝に花角,星｜ほし,nature,Cloisonné with a star and a flower horn,star_hoshi,nature_star_hoshi_6.jpg
https://kamondb.com/wp/wp-content/uploads/2019/10/総陰の熨斗輪に三つ星.jpg,総陰の熨斗輪に三つ星,星｜ほし,nature,Three stars on the noshi ring of total shade,star_hoshi,nature_star_hoshi_7.jpg
https://kamondb.com/wp/wp-content/uploads/2019/10/総陰星付き七宝に花菱-1.jpg,総陰星付き七宝に花菱,星｜ほし,nature,Cloisonné with a full shade star and Hanabishi,star_hoshi,nature_star_hoshi_8.jpg
https://kamondb.com/wp/wp-content/uploads/2019/10/月に三つ星-1.jpg,月に三つ星,星｜ほし,nature,three stars on the moon,star_hoshi,nature_star_hoshi_9.jpg
https://kamondb.com/wp/wp-content/uploads/2019/10/月に星2-1.jpg,月に星2,星｜ほし,nature,2 stars on the moon,star_hoshi,nature_star_hoshi_10.jpg
https://kamondb.com/wp/wp-content/uploads/2019/10/真向き月に星2-1.jpg,真向き月に星2,星｜ほし,nature,Stars facing the moon 2,star_hoshi,nature_star_hoshi_11.jpg
https://kamondb.com/wp/wp-content/uploads/2019/10/1-77.gif,丸に遠山,山｜やま,nature,Maruni Toyama,mountain_yama,nature_mountain_yama_1.jpg
https://kamondb.com/wp/wp-content/uploads/2019/10/2-72.gif,三つ山,山｜やま,nature,Mitsuyama,mountain_yama,nature_mountain_yama_2.jpg
https://kamondb.com/wp/wp-content/uploads/2019/10/3-66.gif,三つ入山,山｜やま,nature,Three mountain climbs,mountain_yama,nature_mountain_yama_3.jpg
https://kamondb.com/wp/wp-content/uploads/2019/10/五つ山.jpg,五つ山,山｜やま,nature,five mountains,mountain_yama,nature_mountain_yama_4.jpg
https://kamondb.com/wp/wp-content/uploads/2019/10/5-53.gif,青木富士の山,山｜やま,nature,Aoki Fuji mountain,mountain_yama,nature_mountain_yama_5.jpg
https://kamondb.com/wp/wp-content/uploads/2019/10/五つ入山.jpg,五つ入山,山｜やま,nature,Five mountain climbs,mountain_yama,nature_mountain_yama_6.jpg
https://kamondb.com/wp/wp-content/uploads/2019/10/三つ遠山.jpg,三つ遠山,山｜やま,nature,three far mountains,mountain_yama,nature_mountain_yama_0.jpg
https://kamondb.com/wp/wp-content/uploads/2019/10/8-42.gif,山形,山形｜やまがた,nature,Yamagata,yamagata,nature_yamagata_22.jpg
https://kamondb.com/wp/wp-content/uploads/2019/10/5-54.gif,違い山形,山形｜やまがた,nature,Difference Yamagata,yamagata,nature_yamagata_0.jpg
https://kamondb.com/wp/wp-content/uploads/2019/10/4-61.gif,入り山形,山形｜やまがた,nature,Entering Yamagata,yamagata,nature_yamagata_1.jpg
https://kamondb.com/wp/wp-content/uploads/2019/10/2-73.gif,山形に木瓜,山形｜やまがた,nature,Mukuro in Yamagata,yamagata,nature_yamagata_2.jpg
https://kamondb.com/wp/wp-content/uploads/2019/10/3-67.gif,三つ違い山形,山形｜やまがた,nature,Three different Yamagata,yamagata,nature_yamagata_3.jpg
https://kamondb.com/wp/wp-content/uploads/2019/10/違い花山形.jpg,違い花山形,山形｜やまがた,nature,Difference Hana Yamagata,yamagata,nature_yamagata_4.jpg
https://kamondb.com/wp/wp-content/uploads/2019/10/1-78.gif,渡辺星に山形,山形｜やまがた,nature,Watanabe star and Yamagata,yamagata,nature_yamagata_5.jpg
https://kamondb.com/wp/wp-content/uploads/2019/10/11-38.gif,四つ山形菱,山形｜やまがた,nature,Four chevron diamonds,yamagata,nature_yamagata_6.jpg
https://kamondb.com/wp/wp-content/uploads/2019/10/9-39.gif,花山形,山形｜やまがた,nature,Hanayamagata,yamagata,nature_yamagata_7.jpg
https://kamondb.com/wp/wp-content/uploads/2019/10/10-39.gif,頭合わせ三つ山形,山形｜やまがた,nature,Three chevrons on top,yamagata,nature_yamagata_8.jpg
https://kamondb.com/wp/wp-content/uploads/2019/10/12-36.gif,五角山形,山形｜やまがた,nature,Gokaku Yamagata,yamagata,nature_yamagata_9.jpg
https://kamondb.com/wp/wp-content/uploads/2019/10/7-43.gif,六角山形,山形｜やまがた,nature,hexagonal chevron,yamagata,nature_yamagata_10.jpg
https://kamondb.com/wp/wp-content/uploads/2019/10/四つ組み合わせ山形.jpg,四つ組み合わせ山形,山形｜やまがた,nature,Four combination Yamagata,yamagata,nature_yamagata_11.jpg
https://kamondb.com/wp/wp-content/uploads/2019/10/6-51.gif,丸に違い山形,山形｜やまがた,nature,"Unlike Maru, Yamagata",yamagata,nature_yamagata_12.jpg
https://kamondb.com/wp/wp-content/uploads/2019/10/13-34.gif,細輪に山道,山形｜やまがた,nature,A narrow mountain path,yamagata,nature_yamagata_13.jpg
https://kamondb.com/wp/wp-content/uploads/2019/10/上下組み合い山形.jpg,上下組み合い山形,山形｜やまがた,nature,Upper and lower combination chevron,yamagata,nature_yamagata_14.jpg
https://kamondb.com/wp/wp-content/uploads/2019/10/差金違い山形に一引き.jpg,差金違い山形に一引き,山形｜やまがた,nature,Yamagata with a difference in price,yamagata,nature_yamagata_15.jpg
https://kamondb.com/wp/wp-content/uploads/2019/10/三つ組み違い山形.jpg,三つ組み違い山形,山形｜やまがた,nature,Three different Yamagata,yamagata,nature_yamagata_16.jpg
https://kamondb.com/wp/wp-content/uploads/2019/10/花山形桐-1.jpg,花山形桐,山形｜やまがた,nature,Flower Yamagata paulownia,yamagata,nature_yamagata_17.jpg
https://kamondb.com/wp/wp-content/uploads/2019/10/三つ組み合わせ山形.jpg,三つ組み合わせ山形,山形｜やまがた,nature,Triple combination chevron,yamagata,nature_yamagata_18.jpg
https://kamondb.com/wp/wp-content/uploads/2019/10/陰山形に二木.jpg,陰山形に二木,山形｜やまがた,nature,Two trees in Kageyamagata,yamagata,nature_yamagata_19.jpg
https://kamondb.com/wp/wp-content/uploads/2019/10/雪輪に五つ入山形.jpg,雪輪に五つ入山形,山形｜やまがた,nature,Five mountain formations in a snow ring,yamagata,nature_yamagata_20.jpg
https://kamondb.com/wp/wp-content/uploads/2019/10/雪輪に違い山形.jpg,雪輪に違い山形,山形｜やまがた,nature,"Unlike Yukirin, Yamagata",yamagata,nature_yamagata_21.jpg
https://kamondb.com/wp/wp-content/uploads/2019/10/4-62.gif,雪,雪｜ゆき,nature,snow,snow_yuki,nature_snow_yuki_38.jpg
https://kamondb.com/wp/wp-content/uploads/2019/10/14-34.gif,曇り雪,雪｜ゆき,nature,cloudy snow,snow_yuki,nature_snow_yuki_39.jpg
https://kamondb.com/wp/wp-content/uploads/2019/10/13-35.gif,吹雪,雪｜ゆき,nature,blizzard,snow_yuki,nature_snow_yuki_40.jpg
https://kamondb.com/wp/wp-content/uploads/2019/10/7-44.gif,春風雪,雪｜ゆき,nature,Spring breeze and snow,snow_yuki,nature_snow_yuki_41.jpg
https://kamondb.com/wp/wp-content/uploads/2019/10/5-55.gif,初雪,雪｜ゆき,nature,first snow,snow_yuki,nature_snow_yuki_42.jpg
https://kamondb.com/wp/wp-content/uploads/2019/10/6-52.gif,氷柱雪,雪｜ゆき,nature,icicle snow,snow_yuki,nature_snow_yuki_43.jpg
https://kamondb.com/wp/wp-content/uploads/2019/10/9-40.gif,矢雪,雪｜ゆき,nature,Yayuki,snow_yuki,nature_snow_yuki_44.jpg
https://kamondb.com/wp/wp-content/uploads/2019/10/8-43.gif,石持ち雪,雪｜ゆき,nature,stone snow,snow_yuki,nature_snow_yuki_45.jpg
https://kamondb.com/wp/wp-content/uploads/2019/10/11-39.gif,山吹雪,雪｜ゆき,nature,blizzard,snow_yuki,nature_snow_yuki_46.jpg
https://kamondb.com/wp/wp-content/uploads/2019/10/10-40.gif,厳敷雪,雪｜ゆき,nature,heavy snow,snow_yuki,nature_snow_yuki_47.jpg
https://kamondb.com/wp/wp-content/uploads/2019/10/12-37.gif,山谷雪,雪｜ゆき,nature,mountain valley snow,snow_yuki,nature_snow_yuki_0.jpg
https://kamondb.com/wp/wp-content/uploads/2019/10/山雪.jpg,山雪,雪｜ゆき,nature,mountain snow,snow_yuki,nature_snow_yuki_1.jpg
https://kamondb.com/wp/wp-content/uploads/2019/10/2-74.gif,雪持ち笹,雪｜ゆき,nature,snow-bearing bamboo,snow_yuki,nature_snow_yuki_2.jpg
https://kamondb.com/wp/wp-content/uploads/2019/10/1-79.gif,雪持ち根笹,雪｜ゆき,nature,snowy root bamboo,snow_yuki,nature_snow_yuki_3.jpg
https://kamondb.com/wp/wp-content/uploads/2019/10/陰雪持ち笹-1.jpg,陰雪持ち笹,雪｜ゆき,nature,Sasa with shade and snow,snow_yuki,nature_snow_yuki_4.jpg
https://kamondb.com/wp/wp-content/uploads/2019/10/3-68.gif,丸に雪持ち根笹,雪｜ゆき,nature,Bamboo roots with snow in the circle,snow_yuki,nature_snow_yuki_5.jpg
https://kamondb.com/wp/wp-content/uploads/2019/10/雪形釜敷き.jpg,雪形釜敷き,雪｜ゆき,nature,Snow-shaped kettle bed,snow_yuki,nature_snow_yuki_6.jpg
https://kamondb.com/wp/wp-content/uploads/2019/10/丸に雪持ち花菱-1.jpg,丸に雪持ち花菱,雪｜ゆき,nature,Snow-bearing flower biscuits in a circle,snow_yuki,nature_snow_yuki_7.jpg
https://kamondb.com/wp/wp-content/uploads/2019/10/外雪輪に山の字.jpg,外雪輪に山の字,雪｜ゆき,nature,The character of a mountain on the outer snow ring,snow_yuki,nature_snow_yuki_8.jpg
https://kamondb.com/wp/wp-content/uploads/2019/10/外雪輪に十五枚笹-1.jpg,外雪輪に十五枚笹,雪｜ゆき,nature,Fifteen bamboo leaves outside in the snow,snow_yuki,nature_snow_yuki_9.jpg
https://kamondb.com/wp/wp-content/uploads/2019/10/外雪輪に松葉菱-1.jpg,外雪輪に松葉菱,雪｜ゆき,nature,Matsubabishi on the outer snow ring,snow_yuki,nature_snow_yuki_10.jpg
https://kamondb.com/wp/wp-content/uploads/2019/10/違い雪輪.jpg,違い雪輪,雪｜ゆき,nature,Difference Yukirin,snow_yuki,nature_snow_yuki_11.jpg
https://kamondb.com/wp/wp-content/uploads/2019/10/15-33.gif,雪輪菱,雪｜ゆき,nature,Yukiwa Rhishi,snow_yuki,nature_snow_yuki_12.jpg
https://kamondb.com/wp/wp-content/uploads/2019/10/雪菱に地抜き光琳梅-1.jpg,雪菱に地抜き光琳梅,雪｜ゆき,nature,Korin plum with ground removed in Yukibishi,snow_yuki,nature_snow_yuki_13.jpg
https://kamondb.com/wp/wp-content/uploads/2019/10/五つ折れ松葉に雪花-1.jpg,五つ折れ松葉に雪花,雪｜ゆき,nature,Snowflakes on five broken pine needles,snow_yuki,nature_snow_yuki_14.jpg
https://kamondb.com/wp/wp-content/uploads/2019/10/雪輪菱に違い鷹の羽-1.jpg,雪輪菱に違い鷹の羽,雪｜ゆき,nature,"Unlike Yukiwa Rhishi, hawk feathers",snow_yuki,nature_snow_yuki_15.jpg
https://kamondb.com/wp/wp-content/uploads/2019/10/三つ組み合い雪輪.jpg,三つ組み合い雪輪,雪｜ゆき,nature,Three interlocking snow rings,snow_yuki,nature_snow_yuki_16.jpg
https://kamondb.com/wp/wp-content/uploads/2019/10/雪持ち三つ松-1.jpg,雪持ち三つ松,雪｜ゆき,nature,Three pine trees with snow,snow_yuki,nature_snow_yuki_17.jpg
https://kamondb.com/wp/wp-content/uploads/2019/10/糸雪輪に陰桔梗-1.jpg,糸雪輪に陰桔梗,雪｜ゆき,nature,Itoyukiwa and Kagekikyo,snow_yuki,nature_snow_yuki_18.jpg
https://kamondb.com/wp/wp-content/uploads/2019/10/雪輪に違い山形-1.jpg,雪輪に違い山形,雪｜ゆき,nature,"Unlike Yukirin, Yamagata",snow_yuki,nature_snow_yuki_19.jpg
https://kamondb.com/wp/wp-content/uploads/2019/10/雪輪に違い丁子-1.jpg,雪輪に違い丁子,雪｜ゆき,nature,"Unlike snow rings, cloves",snow_yuki,nature_snow_yuki_20.jpg
https://kamondb.com/wp/wp-content/uploads/2019/10/雪輪に一つ松-1.jpg,雪輪に一つ松,雪｜ゆき,nature,One pine tree in a snow ring,snow_yuki,nature_snow_yuki_21.jpg
https://kamondb.com/wp/wp-content/uploads/2019/10/雪輪に陰梅鉢-1.jpg,雪輪に陰梅鉢,雪｜ゆき,nature,Snow ring and shade plum bowl,snow_yuki,nature_snow_yuki_22.jpg
https://kamondb.com/wp/wp-content/uploads/2019/10/雪輪に羽子板.jpg,雪輪に羽子板,雪｜ゆき,nature,Battledore on snow ring,snow_yuki,nature_snow_yuki_23.jpg
https://kamondb.com/wp/wp-content/uploads/2019/10/雪輪に花菱-1.jpg,雪輪に花菱,雪｜ゆき,nature,Hanabishi on the snow ring,snow_yuki,nature_snow_yuki_24.jpg
https://kamondb.com/wp/wp-content/uploads/2019/10/雪輪に隅立四つ目.jpg,雪輪に隅立四つ目,雪｜ゆき,nature,Four eyes standing on a snow ring,snow_yuki,nature_snow_yuki_25.jpg
https://kamondb.com/wp/wp-content/uploads/2019/10/雪輪に五つ入山形-1.jpg,雪輪に五つ入山形,雪｜ゆき,nature,Five mountain formations in a snow ring,snow_yuki,nature_snow_yuki_26.jpg
https://kamondb.com/wp/wp-content/uploads/2019/10/雪輪に向こう梅-1.jpg,雪輪に向こう梅,雪｜ゆき,nature,Plum blossoms on the snow ring,snow_yuki,nature_snow_yuki_27.jpg
https://kamondb.com/wp/wp-content/uploads/2019/10/雪輪に三つ銀杏.jpg,雪輪に三つ銀杏,雪｜ゆき,nature,Three ginkgo trees in a snow ring,snow_yuki,nature_snow_yuki_28.jpg
https://kamondb.com/wp/wp-content/uploads/2019/10/雪輪に三つ星.jpg,雪輪に三つ星,雪｜ゆき,nature,Three stars on the snow ring,snow_yuki,nature_snow_yuki_29.jpg
https://kamondb.com/wp/wp-content/uploads/2019/10/雪輪に三つ蔓柏-1.jpg,雪輪に三つ蔓柏,雪｜ゆき,nature,Three oaks in a snow ring,snow_yuki,nature_snow_yuki_30.jpg
https://kamondb.com/wp/wp-content/uploads/2019/10/雪輪に三つ鱗.jpg,雪輪に三つ鱗,雪｜ゆき,nature,Three scales on a snow ring,snow_yuki,nature_snow_yuki_31.jpg
https://kamondb.com/wp/wp-content/uploads/2019/10/雪輪に覗き梶の葉-1.jpg,雪輪に覗き梶の葉,雪｜ゆき,nature,"Peeking into the snow ring, the leaves of the oak tree",snow_yuki,nature_snow_yuki_32.jpg
https://kamondb.com/wp/wp-content/uploads/2019/10/雪輪に覗き中陰三階菱.jpg,雪輪に覗き中陰三階菱,雪｜ゆき,nature,"Peeking into the snow ring, the middle shade Mikairishi",snow_yuki,nature_snow_yuki_33.jpg
https://kamondb.com/wp/wp-content/uploads/2019/10/雪輪に十二日足-1.jpg,雪輪に十二日足,雪｜ゆき,nature,Twelve days on the snow ring,snow_yuki,nature_snow_yuki_34.jpg
https://kamondb.com/wp/wp-content/uploads/2019/10/雪輪に六つ薺-1.jpg,雪輪に六つ薺,雪｜ゆき,nature,Six strawberries on a snow ring,snow_yuki,nature_snow_yuki_35.jpg
https://kamondb.com/wp/wp-content/uploads/2019/10/変わり外雪輪に剣片喰-2.jpg,変わり外雪輪に剣片喰,雪｜ゆき,nature,A sword attack on Yukirin outside,snow_yuki,nature_snow_yuki_36.jpg
https://kamondb.com/wp/wp-content/uploads/2019/10/雪輪に麻の葉.jpg,雪輪に麻の葉,雪｜ゆき,nature,Hemp leaves on a snow ring,snow_yuki,nature_snow_yuki_37.jpg
https://kamondb.com/wp/wp-content/uploads/2019/09/1-7.gif,三つ鱗,鱗｜うろこ,geometry,three scales,scales,geometry_scales_4.jpg
https://kamondb.com/wp/wp-content/uploads/2019/09/4-3.gif,丸に一つ鱗,鱗｜うろこ,geometry,One scale in a circle,scales,geometry_scales_5.jpg
