image_link,description,subcategory_title,category_title,English_Description,English_Subcategory_Title,English_Subcategory
https://kamondb.com/wp/wp-content/uploads/2019/10/26-26.gif,陰四つ目車,目結｜めゆい,geometry,Yin four-eyed car,Meyui,Meyui
https://kamondb.com/wp/wp-content/uploads/2019/10/20-31.gif,四つ目形花角,目結｜めゆい,geometry,four-eyed flower horn,Meyui,Meyui
https://kamondb.com/wp/wp-content/uploads/2019/10/24-28.gif,剣四つ目,目結｜めゆい,geometry,fourth sword,Meyui,Meyui
https://kamondb.com/wp/wp-content/uploads/2019/10/18-34.gif,四つ目車,目結｜めゆい,geometry,four-eyed car,Meyui,Meyui
https://kamondb.com/wp/wp-content/uploads/2019/10/折り四つ目.jpg,折り四つ目,目結｜めゆい,geometry,fourth fold,Meyui,Meyui
https://kamondb.com/wp/wp-content/uploads/2019/10/陰反り折り四つ目.jpg,陰反り折り四つ目,目結｜めゆい,geometry,Fourth shade warp fold,Meyui,Meyui
https://kamondb.com/wp/wp-content/uploads/2019/10/6-61.gif,木瓜に四つ目,目結｜めゆい,geometry,Four eyes on a quince,Meyui,Meyui
https://kamondb.com/wp/wp-content/uploads/2019/10/七割り平四つ目.jpg,七割り平四つ目,目結｜めゆい,geometry,70% Hei 4th,Meyui,Meyui
https://kamondb.com/wp/wp-content/uploads/2019/10/能勢目結.jpg,能勢目結,目結｜めゆい,geometry,Noseme knot,Meyui,Meyui
https://kamondb.com/wp/wp-content/uploads/2019/10/27-24.gif,捻じ四つ目,目結｜めゆい,geometry,fourth twist,Meyui,Meyui
https://kamondb.com/wp/wp-content/uploads/2019/10/31-22.gif,繋ぎ四つ目,目結｜めゆい,geometry,The fourth link,Meyui,Meyui
https://kamondb.com/wp/wp-content/uploads/2019/10/32-21.gif,繋ぎ五つ目,目結｜めゆい,geometry,fifth connection,Meyui,Meyui
https://kamondb.com/wp/wp-content/uploads/2019/10/33-17.gif,陰陽繋ぎ九つ目,目結｜めゆい,geometry,The ninth link of yin and yang,Meyui,Meyui
https://kamondb.com/wp/wp-content/uploads/2019/10/30-22.gif,市松四つ目,目結｜めゆい,geometry,Ichimatsu four eyes,Meyui,Meyui
https://kamondb.com/wp/wp-content/uploads/2019/10/組み合わせ四つ目菱-1.jpg,組み合わせ四つ目菱,目結｜めゆい,geometry,combination four-eyed rhombus,Meyui,Meyui
https://kamondb.com/wp/wp-content/uploads/2019/10/陰捻じ四つ目.jpg,陰捻じ四つ目,目結｜めゆい,geometry,The fourth shade of twist,Meyui,Meyui
https://kamondb.com/wp/wp-content/uploads/2019/10/19-33.gif,抱き柏に四つ目,目結｜めゆい,geometry,Four eyes on a hugging oak,Meyui,Meyui
https://kamondb.com/wp/wp-content/uploads/2019/10/15-39.gif,糸輪に割り四つ目,目結｜めゆい,geometry,Divide into four thread rings,Meyui,Meyui
https://kamondb.com/wp/wp-content/uploads/2019/10/丸に組み合わせ四つ目菱.jpg,丸に組み合わせ四つ目菱,目結｜めゆい,geometry,Four-eyed diamond combined in a circle,Meyui,Meyui
https://kamondb.com/wp/wp-content/uploads/2019/10/陰隅折れ四つ目.jpg,陰隅折れ四つ目,目結｜めゆい,geometry,4th folded corner,Meyui,Meyui
https://kamondb.com/wp/wp-content/uploads/2019/10/3-77.gif,五瓜に隅立て一つ目,目結｜めゆい,geometry,One corner stand on five melons,Meyui,Meyui
https://kamondb.com/wp/wp-content/uploads/2019/10/2-84.gif,五瓜に四つ目,目結｜めゆい,geometry,Four eyes on five melons,Meyui,Meyui
https://kamondb.com/wp/wp-content/uploads/2019/10/三つ追い茗荷に隅立て四つ目-1.jpg,三つ追い茗荷に隅立て四つ目,目結｜めゆい,geometry,The third one is Oi Meiga and the fourth one is in the corner.,Meyui,Meyui
https://kamondb.com/wp/wp-content/uploads/2019/10/四つ鐶輪に豆四つ目.jpg,四つ鐶輪に豆四つ目,目結｜めゆい,geometry,Four wheels and four beans,Meyui,Meyui
https://kamondb.com/wp/wp-content/uploads/2019/10/雪輪に隅立四つ目-1.jpg,雪輪に隅立四つ目,目結｜めゆい,geometry,Four eyes standing on a snow ring,Meyui,Meyui
https://kamondb.com/wp/wp-content/uploads/2019/10/丸に蔓四つ目.jpg,丸に蔓四つ目,目結｜めゆい,geometry,Four vines in a circle,Meyui,Meyui
https://kamondb.com/wp/wp-content/uploads/2019/10/糸輪に覗き四つ目菱-1.jpg,糸輪に覗き四つ目菱,目結｜めゆい,geometry,Four-eyed rhombus peeking through the thread ring,Meyui,Meyui
https://kamondb.com/wp/wp-content/uploads/2019/10/糸輪に豆四つ目.jpg,糸輪に豆四つ目,目結｜めゆい,geometry,Four beans on the thread ring,Meyui,Meyui
https://kamondb.com/wp/wp-content/uploads/2019/10/中輪に陰反り四つ目.jpg,中輪に陰反り四つ目,目結｜めゆい,geometry,Four curved eyes on the middle ring,Meyui,Meyui
https://kamondb.com/wp/wp-content/uploads/2019/10/中輪に覗き四つ目.jpg,中輪に覗き四つ目,目結｜めゆい,geometry,Four eyes peeking into the middle ring,Meyui,Meyui
https://kamondb.com/wp/wp-content/uploads/2019/10/中輪に三つ割り四つ目車.jpg,中輪に三つ割り四つ目車,目結｜めゆい,geometry,A car with a fourth split into three parts in the middle wheel.,Meyui,Meyui
https://kamondb.com/wp/wp-content/uploads/2019/10/堀尾目結.jpg,堀尾目結,目結｜めゆい,geometry,Horiome Yui,Meyui,Meyui
https://kamondb.com/wp/wp-content/uploads/2019/10/能勢目結菱.jpg,能勢目結菱,目結｜めゆい,geometry,Noseme musubishi,Meyui,Meyui
https://kamondb.com/wp/wp-content/uploads/2019/10/糸輪.jpg,糸輪,輪：糸輪｜いとわ,geometry,thread wheel,Ring: Itowa | Itowa,Ring: Itowa | Itowa
https://kamondb.com/wp/wp-content/uploads/2019/10/2-85.gif,糸輪に立ち沢瀉,輪：糸輪｜いとわ,geometry,Tachizawata in Itowa,Ring: Itowa | Itowa,Ring: Itowa | Itowa
https://kamondb.com/wp/wp-content/uploads/2019/10/3-78.gif,糸輪に五三桐,輪：糸輪｜いとわ,geometry,Gosan paulownia tree on thread ring,Ring: Itowa | Itowa,Ring: Itowa | Itowa
https://kamondb.com/wp/wp-content/uploads/2019/10/1-90.gif,糸輪に井桁,輪：糸輪｜いとわ,geometry,Igata on the thread ring,Ring: Itowa | Itowa,Ring: Itowa | Itowa
https://kamondb.com/wp/wp-content/uploads/2019/10/4-72.gif,糸輪に桔梗,輪：糸輪｜いとわ,geometry,Kikyo on the thread ring,Ring: Itowa | Itowa,Ring: Itowa | Itowa
https://kamondb.com/wp/wp-content/uploads/2019/10/5-65.gif,糸輪に違い釘抜き,輪：糸輪｜いとわ,geometry,Nail removal unlike thread ring,Ring: Itowa | Itowa,Ring: Itowa | Itowa
https://kamondb.com/wp/wp-content/uploads/2019/10/7-54.gif,糸輪に蔦,輪：糸輪｜いとわ,geometry,Ivy on the thread ring,Ring: Itowa | Itowa,Ring: Itowa | Itowa
https://kamondb.com/wp/wp-content/uploads/2019/10/9-50.gif,糸輪に下がり藤,輪：糸輪｜いとわ,geometry,Wisteria hanging in the thread ring,Ring: Itowa | Itowa,Ring: Itowa | Itowa
https://kamondb.com/wp/wp-content/uploads/2019/10/6-62.gif,糸輪に違い鷹の羽,輪：糸輪｜いとわ,geometry,"Unlike the thread ring, there is a hawk feather.",Ring: Itowa | Itowa,Ring: Itowa | Itowa
https://kamondb.com/wp/wp-content/uploads/2019/10/29-23.gif,糸輪に文,輪：糸輪｜いとわ,geometry,A sentence on the thread ring,Ring: Itowa | Itowa,Ring: Itowa | Itowa
https://kamondb.com/wp/wp-content/uploads/2019/10/12-46.gif,糸輪に束稲,輪：糸輪｜いとわ,geometry,Bunch of rice in a thread ring,Ring: Itowa | Itowa,Ring: Itowa | Itowa
https://kamondb.com/wp/wp-content/uploads/2019/10/糸輪に重ね三階菱-1.jpg,糸輪に重ね三階菱,輪：糸輪｜いとわ,geometry,Three-story diamond stacked on a thread ring,Ring: Itowa | Itowa,Ring: Itowa | Itowa
https://kamondb.com/wp/wp-content/uploads/2019/10/10-50.gif,糸輪に一つ矢尻,輪：糸輪｜いとわ,geometry,One arrowhead on the thread ring,Ring: Itowa | Itowa,Ring: Itowa | Itowa
https://kamondb.com/wp/wp-content/uploads/2019/10/11-49.gif,糸輪に割り四つ目,輪：糸輪｜いとわ,geometry,Divide into four thread rings,Ring: Itowa | Itowa,Ring: Itowa | Itowa
https://kamondb.com/wp/wp-content/uploads/2019/10/16-37.gif,糸輪に三つ舵,輪：糸輪｜いとわ,geometry,Three rudders on the thread wheel,Ring: Itowa | Itowa,Ring: Itowa | Itowa
https://kamondb.com/wp/wp-content/uploads/2019/10/20-32.gif,糸輪に菖蒲革,輪：糸輪｜いとわ,geometry,Iris leather on thread ring,Ring: Itowa | Itowa,Ring: Itowa | Itowa
https://kamondb.com/wp/wp-content/uploads/2019/10/23-32.gif,糸輪に提盤菱,輪：糸輪｜いとわ,geometry,The thread ring and the diamond,Ring: Itowa | Itowa,Ring: Itowa | Itowa
https://kamondb.com/wp/wp-content/uploads/2019/10/17-36.gif,糸輪に釜敷き十曜,輪：糸輪｜いとわ,geometry,Juyo placed in a pot on a thread ring,Ring: Itowa | Itowa,Ring: Itowa | Itowa
https://kamondb.com/wp/wp-content/uploads/2019/10/19-34.gif,糸輪に三つ割り蛇の目,輪：糸輪｜いとわ,geometry,Three-split snake eye on the thread ring,Ring: Itowa | Itowa,Ring: Itowa | Itowa
https://kamondb.com/wp/wp-content/uploads/2019/10/25-30.gif,糸輪に巴の角字,輪：糸輪｜いとわ,geometry,Tomoe square character on thread ring,Ring: Itowa | Itowa,Ring: Itowa | Itowa
https://kamondb.com/wp/wp-content/uploads/2019/10/24-29.gif,糸輪に五つ槌,輪：糸輪｜いとわ,geometry,Five hammers on the thread ring,Ring: Itowa | Itowa,Ring: Itowa | Itowa
https://kamondb.com/wp/wp-content/uploads/2019/10/27-25.gif,糸輪に三つ頭合わせ蛤,輪：糸輪｜いとわ,geometry,Three-headed clam on a thread ring,Ring: Itowa | Itowa,Ring: Itowa | Itowa
https://kamondb.com/wp/wp-content/uploads/2019/10/28-24.gif,糸輪に寄せ三つ引き,輪：糸輪｜いとわ,geometry,Three pulls on the thread ring,Ring: Itowa | Itowa,Ring: Itowa | Itowa
https://kamondb.com/wp/wp-content/uploads/2019/10/糸輪に一つ河骨-1.jpg,糸輪に一つ河骨,輪：糸輪｜いとわ,geometry,One river bone in the thread ring,Ring: Itowa | Itowa,Ring: Itowa | Itowa
https://kamondb.com/wp/wp-content/uploads/2019/10/糸輪に右三つ巴撫で菱-2.jpg,糸輪に右三つ巴撫で菱,輪：糸輪｜いとわ,geometry,Right three tomoe strokes on the thread ring,Ring: Itowa | Itowa,Ring: Itowa | Itowa
https://kamondb.com/wp/wp-content/uploads/2019/10/糸輪に蟹.jpg,糸輪に蟹,輪：糸輪｜いとわ,geometry,Crab on the thread ring,Ring: Itowa | Itowa,Ring: Itowa | Itowa
https://kamondb.com/wp/wp-content/uploads/2019/10/糸輪に菊菱-2.jpg,糸輪に菊菱,輪：糸輪｜いとわ,geometry,Kikubishi on the thread ring,Ring: Itowa | Itowa,Ring: Itowa | Itowa
https://kamondb.com/wp/wp-content/uploads/2019/10/糸輪に金輪結び柏-1.jpg,糸輪に金輪結び柏,輪：糸輪｜いとわ,geometry,Oak tied with a gold ring on a thread ring,Ring: Itowa | Itowa,Ring: Itowa | Itowa
https://kamondb.com/wp/wp-content/uploads/2019/10/糸輪に隅立て子持ち角-1.jpg,糸輪に隅立て子持ち角,輪：糸輪｜いとわ,geometry,A corner with a corner holder on the thread ring,Ring: Itowa | Itowa,Ring: Itowa | Itowa
https://kamondb.com/wp/wp-content/uploads/2019/10/糸輪に結び四つ目-1.jpg,糸輪に結び四つ目,輪：糸輪｜いとわ,geometry,Four eyes tied to a thread ring,Ring: Itowa | Itowa,Ring: Itowa | Itowa
https://kamondb.com/wp/wp-content/uploads/2019/10/糸輪に剣桜-1.jpg,糸輪に剣桜,輪：糸輪｜いとわ,geometry,Kenzakura on the thread ring,Ring: Itowa | Itowa,Ring: Itowa | Itowa
https://kamondb.com/wp/wp-content/uploads/2019/10/糸輪に剣三つ茶の実-1.jpg,糸輪に剣三つ茶の実,輪：糸輪｜いとわ,geometry,Kensancha no Mi on the thread ring,Ring: Itowa | Itowa,Ring: Itowa | Itowa
https://kamondb.com/wp/wp-content/uploads/2019/10/糸輪に五つ井桁-1.jpg,糸輪に五つ井桁,輪：糸輪｜いとわ,geometry,Five wells on thread ring,Ring: Itowa | Itowa,Ring: Itowa | Itowa
https://kamondb.com/wp/wp-content/uploads/2019/10/糸輪に五つ稲妻.jpg,糸輪に五つ稲妻,輪：糸輪｜いとわ,geometry,Five lightning bolts on a thread ring,Ring: Itowa | Itowa,Ring: Itowa | Itowa
https://kamondb.com/wp/wp-content/uploads/2019/10/糸輪に五つ石.jpg,糸輪に五つ石,輪：糸輪｜いとわ,geometry,Five stones in a thread ring,Ring: Itowa | Itowa,Ring: Itowa | Itowa
https://kamondb.com/wp/wp-content/uploads/2019/10/糸輪に五つ折れ松葉-1.jpg,糸輪に五つ折れ松葉,輪：糸輪｜いとわ,geometry,Five broken pine needles on a thread ring,Ring: Itowa | Itowa,Ring: Itowa | Itowa
https://kamondb.com/wp/wp-content/uploads/2019/10/糸輪に五角井筒に轡-1.jpg,糸輪に五角井筒に轡,輪：糸輪｜いとわ,geometry,Itowa and Gokaku Izutsu and 轡,Ring: Itowa | Itowa,Ring: Itowa | Itowa
https://kamondb.com/wp/wp-content/uploads/2019/10/糸輪に向かい鳩-1.jpg,糸輪に向かい鳩,輪：糸輪｜いとわ,geometry,Pigeon facing the spinning wheel,Ring: Itowa | Itowa,Ring: Itowa | Itowa
https://kamondb.com/wp/wp-content/uploads/2019/10/糸輪に三つ違い挟み.jpg,糸輪に三つ違い挟み,輪：糸輪｜いとわ,geometry,Three different clips on the thread ring,Ring: Itowa | Itowa,Ring: Itowa | Itowa
https://kamondb.com/wp/wp-content/uploads/2019/10/糸輪に三つ違い蝋燭.jpg,糸輪に三つ違い蝋燭,輪：糸輪｜いとわ,geometry,Three different candles on a thread ring,Ring: Itowa | Itowa,Ring: Itowa | Itowa
https://kamondb.com/wp/wp-content/uploads/2019/10/糸輪に三つ割りの三つ石.jpg,糸輪に三つ割りの三つ石,輪：糸輪｜いとわ,geometry,Three stones divided into three on a thread ring,Ring: Itowa | Itowa,Ring: Itowa | Itowa
https://kamondb.com/wp/wp-content/uploads/2019/10/糸輪に三つ割り追い片喰-1.jpg,糸輪に三つ割り追い片喰,輪：糸輪｜いとわ,geometry,Cut into three pieces on a thread ring,Ring: Itowa | Itowa,Ring: Itowa | Itowa
https://kamondb.com/wp/wp-content/uploads/2019/10/糸輪に三つ剣一つ巴-1.jpg,糸輪に三つ剣一つ巴,輪：糸輪｜いとわ,geometry,Three swords and one tomoe in a thread ring,Ring: Itowa | Itowa,Ring: Itowa | Itowa
https://kamondb.com/wp/wp-content/uploads/2019/10/糸輪に三つ篠笹-1.jpg,糸輪に三つ篠笹,輪：糸輪｜いとわ,geometry,Three bamboo leaves in the thread ring,Ring: Itowa | Itowa,Ring: Itowa | Itowa
https://kamondb.com/wp/wp-content/uploads/2019/10/糸輪に三つ盛り亀甲に花角-2.jpg,糸輪に三つ盛り亀甲に花角,輪：糸輪｜いとわ,geometry,Three pieces on a thread ring and a flower horn on a tortoise shell,Ring: Itowa | Itowa,Ring: Itowa | Itowa
https://kamondb.com/wp/wp-content/uploads/2019/10/糸輪に三つ組み鳥居-1.jpg,糸輪に三つ組み鳥居,輪：糸輪｜いとわ,geometry,Three torii gates on a thread ring,Ring: Itowa | Itowa,Ring: Itowa | Itowa
https://kamondb.com/wp/wp-content/uploads/2019/10/糸輪に三つ楓-1.jpg,糸輪に三つ楓,輪：糸輪｜いとわ,geometry,Three maple leaves on a thread ring,Ring: Itowa | Itowa,Ring: Itowa | Itowa
https://kamondb.com/wp/wp-content/uploads/2019/10/糸輪に三つ梨の切り口-1.jpg,糸輪に三つ梨の切り口,輪：糸輪｜いとわ,geometry,Three pears cut into a thread ring,Ring: Itowa | Itowa,Ring: Itowa | Itowa
https://kamondb.com/wp/wp-content/uploads/2019/10/糸輪に三つ鉞.jpg,糸輪に三つ鉞,輪：糸輪｜いとわ,geometry,Three hooks on a thread ring,Ring: Itowa | Itowa,Ring: Itowa | Itowa
https://kamondb.com/wp/wp-content/uploads/2019/10/糸輪に枝橘-1.jpg,糸輪に枝橘,輪：糸輪｜いとわ,geometry,Tachibana branch on thread ring,Ring: Itowa | Itowa,Ring: Itowa | Itowa
https://kamondb.com/wp/wp-content/uploads/2019/10/糸輪に十字杵.jpg,糸輪に十字杵,輪：糸輪｜いとわ,geometry,Cross pestle on thread ring,Ring: Itowa | Itowa,Ring: Itowa | Itowa
https://kamondb.com/wp/wp-content/uploads/2019/10/糸輪に尻合わせ三本扇.jpg,糸輪に尻合わせ三本扇,輪：糸輪｜いとわ,geometry,Three fans with butts on the thread ring,Ring: Itowa | Itowa,Ring: Itowa | Itowa
https://kamondb.com/wp/wp-content/uploads/2019/10/糸輪に真向き帆.jpg,糸輪に真向き帆,輪：糸輪｜いとわ,geometry,Sail facing straight to the thread ring,Ring: Itowa | Itowa,Ring: Itowa | Itowa
https://kamondb.com/wp/wp-content/uploads/2019/10/糸輪に二つ亀甲に花菱崩し-2.jpg,糸輪に二つ亀甲に花菱崩し,輪：糸輪｜いとわ,geometry,Two hanabishi pieces on the tortoiseshell on the thread ring,Ring: Itowa | Itowa,Ring: Itowa | Itowa
https://kamondb.com/wp/wp-content/uploads/2019/10/糸輪に捻じ裏梅-1.jpg,糸輪に捻じ裏梅,輪：糸輪｜いとわ,geometry,Twisted Uraume on a thread ring,Ring: Itowa | Itowa,Ring: Itowa | Itowa
https://kamondb.com/wp/wp-content/uploads/2019/10/糸輪に八つ丁子-1.jpg,糸輪に八つ丁子,輪：糸輪｜いとわ,geometry,Eight cloves on a thread ring,Ring: Itowa | Itowa,Ring: Itowa | Itowa
https://kamondb.com/wp/wp-content/uploads/2019/10/糸輪に斑入り違い鷹の羽-1.jpg,糸輪に斑入り違い鷹の羽,輪：糸輪｜いとわ,geometry,Hawk feathers with variegated thread rings,Ring: Itowa | Itowa,Ring: Itowa | Itowa
https://kamondb.com/wp/wp-content/uploads/2019/10/糸輪に抱き花杏葉.jpg,糸輪に抱き花杏葉,輪：糸輪｜いとわ,geometry,Apricot leaves held in a thread ring,Ring: Itowa | Itowa,Ring: Itowa | Itowa
https://kamondb.com/wp/wp-content/uploads/2019/10/糸輪に六つ組合せ子持ち亀甲-1.jpg,糸輪に六つ組合せ子持ち亀甲,輪：糸輪｜いとわ,geometry,Tortoise shell with six combinations on the thread ring,Ring: Itowa | Itowa,Ring: Itowa | Itowa
https://kamondb.com/wp/wp-content/uploads/2019/10/糸輪に立鼓稲妻.jpg,糸輪に立鼓稲妻,輪：糸輪｜いとわ,geometry,Standing drum lightning on the thread ring,Ring: Itowa | Itowa,Ring: Itowa | Itowa
https://kamondb.com/wp/wp-content/uploads/2019/10/糸輪に六つ唐花-1.jpg,糸輪に六つ唐花,輪：糸輪｜いとわ,geometry,Six Chinese flowers on a thread ring,Ring: Itowa | Itowa,Ring: Itowa | Itowa
https://kamondb.com/wp/wp-content/uploads/2019/10/中輪に三つ蔓銀杏.jpg,糸輪に蔓三つ銀杏,輪：糸輪｜いとわ,geometry,Three ginkgo trees on a thread ring,Ring: Itowa | Itowa,Ring: Itowa | Itowa
https://kamondb.com/wp/wp-content/uploads/2019/10/30-23.gif,糸輪に入れ子枡,輪：糸輪｜いとわ,geometry,Nesting masu in thread ring,Ring: Itowa | Itowa,Ring: Itowa | Itowa
https://kamondb.com/wp/wp-content/uploads/2019/10/31-23.gif,糸輪に三つ入れ子枡,輪：糸輪｜いとわ,geometry,Three nested squares in a thread ring,Ring: Itowa | Itowa,Ring: Itowa | Itowa
https://kamondb.com/wp/wp-content/uploads/2019/10/糸輪に覗き蔦-1.jpg,糸輪に覗き蔦,輪：糸輪｜いとわ,geometry,Peeking ivy in the thread ring,Ring: Itowa | Itowa,Ring: Itowa | Itowa
https://kamondb.com/wp/wp-content/uploads/2019/10/糸輪に覗き四つ目菱-2.jpg,糸輪に覗き四つ目菱,輪：糸輪｜いとわ,geometry,Four-eyed rhombus peeking through the thread ring,Ring: Itowa | Itowa,Ring: Itowa | Itowa
https://kamondb.com/wp/wp-content/uploads/2019/10/糸輪に覗き木瓜-1.jpg,糸輪に覗き木瓜,輪：糸輪｜いとわ,geometry,Peeking quince in a thread ring,Ring: Itowa | Itowa,Ring: Itowa | Itowa
https://kamondb.com/wp/wp-content/uploads/2019/10/糸輪に覗き揚羽蝶-1.jpg,糸輪に覗き揚羽蝶,輪：糸輪｜いとわ,geometry,A butterfly peeking into the thread ring,Ring: Itowa | Itowa,Ring: Itowa | Itowa
https://kamondb.com/wp/wp-content/uploads/2019/10/糸輪に覗き抱き角-1.jpg,糸輪に覗き抱き角,輪：糸輪｜いとわ,geometry,Angle peeking into the thread ring,Ring: Itowa | Itowa,Ring: Itowa | Itowa
https://kamondb.com/wp/wp-content/uploads/2019/10/13-44.gif,糸輪に覗き梅鉢,輪：糸輪｜いとわ,geometry,A plum bowl peeking into the thread ring,Ring: Itowa | Itowa,Ring: Itowa | Itowa
https://kamondb.com/wp/wp-content/uploads/2019/10/14-42.gif,糸輪に覗き三つ柏,輪：糸輪｜いとわ,geometry,Three oaks peeking into the thread ring,Ring: Itowa | Itowa,Ring: Itowa | Itowa
https://kamondb.com/wp/wp-content/uploads/2019/10/15-40.gif,糸輪に覗き片喰,輪：糸輪｜いとわ,geometry,Peeking at the thread ring,Ring: Itowa | Itowa,Ring: Itowa | Itowa
https://kamondb.com/wp/wp-content/uploads/2019/10/21-31.gif,糸輪に覗き石竹,輪：糸輪｜いとわ,geometry,Peeking stone bamboo on the thread ring,Ring: Itowa | Itowa,Ring: Itowa | Itowa
https://kamondb.com/wp/wp-content/uploads/2019/10/糸輪に覗き陰蛇の目-1.jpg,糸輪に覗き陰蛇の目,輪：糸輪｜いとわ,geometry,Snake eyes peeking into the thread ring,Ring: Itowa | Itowa,Ring: Itowa | Itowa
https://kamondb.com/wp/wp-content/uploads/2019/10/18-35.gif,糸輪に覗き桔梗,輪：糸輪｜いとわ,geometry,Kikyo peeking into the thread ring,Ring: Itowa | Itowa,Ring: Itowa | Itowa
https://kamondb.com/wp/wp-content/uploads/2019/10/糸輪に覗き花菱-1.jpg,糸輪に覗き花菱,輪：糸輪｜いとわ,geometry,Hanabishi peeking into the thread ring,Ring: Itowa | Itowa,Ring: Itowa | Itowa
https://kamondb.com/wp/wp-content/uploads/2019/10/糸輪に覗き五三桐-1.jpg,糸輪に覗き五三桐,輪：糸輪｜いとわ,geometry,Gosan paulownia tree peeking into the thread ring,Ring: Itowa | Itowa,Ring: Itowa | Itowa
https://kamondb.com/wp/wp-content/uploads/2019/10/糸輪に覗き江戸撫子-1.jpg,糸輪に覗き江戸撫子,輪：糸輪｜いとわ,geometry,Edo Nadeshiko peeking into the thread ring,Ring: Itowa | Itowa,Ring: Itowa | Itowa
https://kamondb.com/wp/wp-content/uploads/2019/10/糸輪に豆麻の葉.jpg,糸輪に豆麻の葉,輪：糸輪｜いとわ,geometry,Soybean leaves on thread ring,Ring: Itowa | Itowa,Ring: Itowa | Itowa
https://kamondb.com/wp/wp-content/uploads/2019/10/糸輪に豆片喰-1.jpg,糸輪に豆片喰,輪：糸輪｜いとわ,geometry,Eat beans on a thread,Ring: Itowa | Itowa,Ring: Itowa | Itowa
https://kamondb.com/wp/wp-content/uploads/2019/10/糸輪に豆梨の切り口-1.jpg,糸輪に豆梨の切り口,輪：糸輪｜いとわ,geometry,A cut side of a bean pear on a thread ring,Ring: Itowa | Itowa,Ring: Itowa | Itowa
https://kamondb.com/wp/wp-content/uploads/2019/10/22-31.gif,糸輪に豆違い鷹の羽,輪：糸輪｜いとわ,geometry,A hawk feather on the thread ring,Ring: Itowa | Itowa,Ring: Itowa | Itowa
https://kamondb.com/wp/wp-content/uploads/2019/10/26-27.gif,糸輪に豆撫子,輪：糸輪｜いとわ,geometry,Mamenadeshiko on the thread ring,Ring: Itowa | Itowa,Ring: Itowa | Itowa
https://kamondb.com/wp/wp-content/uploads/2019/10/糸輪に陰豆花菱-1.jpg,糸輪に陰豆花菱,輪：糸輪｜いとわ,geometry,Yin bean flower on the thread ring,Ring: Itowa | Itowa,Ring: Itowa | Itowa
https://kamondb.com/wp/wp-content/uploads/2019/10/糸輪に豆花菱-1.jpg,糸輪に豆花菱,輪：糸輪｜いとわ,geometry,Bean flower rhombus on thread ring,Ring: Itowa | Itowa,Ring: Itowa | Itowa
https://kamondb.com/wp/wp-content/uploads/2019/10/糸輪に豆桔梗-1.jpg,糸輪に豆桔梗,輪：糸輪｜いとわ,geometry,Bean bellflower on thread ring,Ring: Itowa | Itowa,Ring: Itowa | Itowa
https://kamondb.com/wp/wp-content/uploads/2019/10/糸輪に豆向こう橘-1.jpg,糸輪に豆向こう橘,輪：糸輪｜いとわ,geometry,Tachibana on the other side of the bean on the thread ring,Ring: Itowa | Itowa,Ring: Itowa | Itowa
https://kamondb.com/wp/wp-content/uploads/2019/10/糸輪に豆笹竜胆-2.jpg,糸輪に豆笹竜胆,輪：糸輪｜いとわ,geometry,Mamezasa ryudan on the thread ring,Ring: Itowa | Itowa,Ring: Itowa | Itowa
https://kamondb.com/wp/wp-content/uploads/2019/10/糸輪に豆三つ銀杏.jpg,糸輪に豆三つ銀杏,輪：糸輪｜いとわ,geometry,Three ginkgo nuts on a thread ring,Ring: Itowa | Itowa,Ring: Itowa | Itowa
https://kamondb.com/wp/wp-content/uploads/2019/10/糸輪に豆三つ巴-1.jpg,糸輪に豆三つ巴,輪：糸輪｜いとわ,geometry,Three bean tomoe on a thread ring,Ring: Itowa | Itowa,Ring: Itowa | Itowa
https://kamondb.com/wp/wp-content/uploads/2019/10/糸輪に豆三つ鱗.jpg,糸輪に豆三つ鱗,輪：糸輪｜いとわ,geometry,Mame three scales on a thread ring,Ring: Itowa | Itowa,Ring: Itowa | Itowa
https://kamondb.com/wp/wp-content/uploads/2019/10/糸輪に豆四つ目-1.jpg,糸輪に豆四つ目,輪：糸輪｜いとわ,geometry,Four beans on the thread ring,Ring: Itowa | Itowa,Ring: Itowa | Itowa
https://kamondb.com/wp/wp-content/uploads/2019/10/糸輪に豆中陰蔦-1.jpg,糸輪に豆中陰蔦,輪：糸輪｜いとわ,geometry,Mamechuyintsuta on the thread ring,Ring: Itowa | Itowa,Ring: Itowa | Itowa
https://kamondb.com/wp/wp-content/uploads/2019/10/糸輪に豆梅の花-1.jpg,糸輪に豆梅の花,輪：糸輪｜いとわ,geometry,Bean plum blossoms on a thread ring,Ring: Itowa | Itowa,Ring: Itowa | Itowa
https://kamondb.com/wp/wp-content/uploads/2019/10/糸輪に豆抱き柊-1.jpg,糸輪に豆抱き柊,輪：糸輪｜いとわ,geometry,Mamedakihiragi on the thread ring,Ring: Itowa | Itowa,Ring: Itowa | Itowa
https://kamondb.com/wp/wp-content/uploads/2019/10/糸輪中陰蔓片喰-1.jpg,糸輪中陰蔓片喰,輪：糸輪｜いとわ,geometry,Itowa Chuin Vine Piece,Ring: Itowa | Itowa,Ring: Itowa | Itowa
https://kamondb.com/wp/wp-content/uploads/2019/10/8-52.gif,糸輪に陰蔦,輪：糸輪｜いとわ,geometry,Shadow vines on the thread ring,Ring: Itowa | Itowa,Ring: Itowa | Itowa
